experiment,detonation,file_create,image_load,net_connect,process_create,process_term,reg_create_key,reg_delete_key,reg_delete_value,reg_write,n_events,t_first,t_last,t_detonate,duration_s,dur_after_detonation_s,n_uniq_child,n_uniq_parent,n_uniq_cguid
E59231,1,33,57,26,0,1,2,0,0,3,123,2024-05-04 17:06:39.459,2024-05-04 17:08:20.965,2024-05-04 17:06:39.459,101.506,101.506,93,2,123
E59232,1,3917,15789,0,830,792,3,0,0,0,21332,2024-08-09 17:33:09.639,2024-08-09 17:38:03.507,2024-08-09 17:33:09.639,293.868,293.868,2601,818,21332
E59233,1,457,35,0,0,0,10,0,0,10,513,2024-08-25 07:44:41.219,2024-08-25 07:49:20.408,2024-08-25 07:44:41.219,279.189,279.189,503,2,513
E59234,1,37,74,1,1,1,3,0,0,8,126,2024-08-20 14:13:54.635,2024-08-20 14:18:59.336,2024-08-20 14:13:54.635,304.701,304.701,93,3,126
E59235,1,0,23,0,0,1,0,0,0,0,25,2024-05-18 09:16:04.492,2024-05-18 09:16:04.523,2024-05-18 09:16:04.492,0.031,0.031,24,2,25
E59236,1,530,700,19,35,26,9,0,0,13,1333,2024-08-24 22:44:19.704,2024-08-24 22:48:01.527,2024-08-24 22:44:19.704,221.823,221.823,547,7,1333
E59237,1,3,45,0,1,2,0,0,0,0,52,2024-05-06 07:51:54.740,2024-05-06 07:51:55.491,2024-05-06 07:51:54.740,0.751,0.751,37,3,52
E59238,1,45,97,0,1,1,1,0,0,4,150,2024-05-04 03:19:20.655,2024-05-04 03:19:21.425,2024-05-04 03:19:20.655,0.77,0.77,107,3,150
E59239,1,0,9,0,0,1,0,0,0,0,11,2024-08-20 18:03:01.698,2024-08-20 18:03:01.709,2024-08-20 18:03:01.698,0.011,0.011,10,2,11
E59240,1,4,55,0,2,3,0,0,0,0,65,2024-05-21 07:02:17.680,2024-05-21 07:02:18.051,2024-05-21 07:02:17.680,0.371,0.371,41,4,65
E59241,1,8682,275,22,7,5,9,0,0,10,9011,2024-08-14 00:04:41.010,2024-08-14 00:05:29.459,2024-08-14 00:04:41.010,48.449,48.449,4189,6,9011
E59242,1,0,21,0,0,1,0,0,0,0,23,2024-05-21 11:56:37.492,2024-05-21 11:57:38.530,2024-05-21 11:56:37.492,61.038,61.038,22,2,23
E59243,1,153,729,0,26,27,51,0,17,69,1073,2024-08-09 18:58:15.318,2024-08-09 18:58:38.209,2024-08-09 18:58:15.318,22.891,22.891,134,28,1073
E59244,1,59,111,3,1,2,118,2,0,25,322,2024-08-12 23:00:35.464,2024-08-12 23:00:36.764,2024-08-12 23:00:35.464,1.3,1.3,260,3,322
E59245,1,445,35,0,0,0,10,0,0,10,501,2024-08-27 06:22:07.790,2024-08-27 06:26:44.452,2024-08-27 06:22:07.790,276.662,276.662,491,2,501
E59246,1,21,68,0,1,0,0,0,0,0,91,2024-05-07 01:08:01.007,2024-05-07 01:08:04.303,2024-05-07 01:08:01.007,3.296,3.296,63,3,91
E59247,1,1342,128,0,1,0,0,0,0,1,1473,2024-05-16 09:07:39.742,2024-05-16 09:07:44.650,2024-05-16 09:07:39.742,4.908,4.908,1388,3,1473
E59248,1,467,35,0,0,0,10,0,0,10,523,2024-08-21 17:46:14.139,2024-08-21 17:50:53.728,2024-08-21 17:46:14.139,279.589,279.589,513,2,523
E59249,1,9449,400,0,7,3,23,1,1,40,9925,2024-08-22 03:06:15.493,2024-08-22 03:07:15.887,2024-08-22 03:06:15.493,60.394,60.394,5504,8,9925
E59250,1,0,9,0,0,1,0,0,0,0,11,2024-08-20 10:46:21.574,2024-08-20 10:46:21.584,2024-08-20 10:46:21.574,0.01,0.01,10,1,11
E59251,1,434,35,0,0,0,8,0,0,8,486,2024-08-23 02:25:21.826,2024-08-23 02:29:54.658,2024-08-23 02:25:21.826,272.832,272.832,478,2,486
E59252,1,21,41,10,0,0,2,0,0,1,76,2024-05-04 15:46:30.429,2024-05-04 15:51:03.430,2024-05-04 15:46:30.429,273.001,273.001,65,2,76
E59253,1,1,37,0,1,2,0,0,0,0,42,2024-05-21 18:06:33.536,2024-05-21 18:06:34.136,2024-05-21 18:06:33.536,0.6,0.6,39,3,42
E59254,1,86,188,6,2,3,232,3,0,26,547,2024-08-24 19:50:13.604,2024-08-24 19:50:16.694,2024-08-24 19:50:13.604,3.09,3.09,272,2,547
E59255,1,0,12,0,0,1,0,0,0,0,14,2024-05-16 15:48:27.379,2024-05-16 15:48:27.391,2024-05-16 15:48:27.379,0.012,0.012,13,2,14
E59256,1,782,0,0,163,161,0,0,0,0,1107,2024-08-25 23:30:06.058,2024-08-25 23:30:14.651,2024-08-25 23:30:06.058,8.593,8.593,385,165,1107
E59257,1,139,215,6,2,3,111,0,0,0,477,2024-08-26 16:26:21.004,2024-08-26 16:26:24.261,2024-08-26 16:26:21.004,3.257,3.257,323,3,477
E59258,1,61,224,0,7,8,3,0,0,6,310,2024-08-28 07:57:34.845,2024-08-28 07:57:35.441,2024-08-28 07:57:34.845,0.596,0.596,96,9,310
E59259,1,419,35,0,0,0,8,0,0,8,471,2024-08-09 03:31:59.314,2024-08-09 03:36:36.206,2024-08-09 03:31:59.314,276.892,276.892,463,2,471
E59260,1,1,34,0,1,2,0,0,0,0,39,2024-05-06 14:46:34.596,2024-05-06 14:46:35.147,2024-05-06 14:46:34.596,0.551,0.551,33,3,39
E59261,1,0,11,0,0,1,1,0,0,2,16,2024-05-17 18:03:58.460,2024-05-17 18:03:59.353,2024-05-17 18:03:58.460,0.893,0.893,13,1,16
E59262,1,37,119,3,1,2,115,0,1,0,279,2024-05-17 01:53:27.694,2024-05-17 01:53:29.200,2024-05-17 01:53:27.694,1.506,1.506,238,3,279
E59263,1,69,59,0,1,1,0,0,0,1,132,2024-08-15 06:49:50.946,2024-08-15 06:53:59.952,2024-08-15 06:49:50.946,249.006,249.006,88,3,132
E59264,1,41,115,3,1,1,0,0,0,0,162,2024-05-20 00:44:14.412,2024-05-20 00:44:17.416,2024-05-20 00:44:14.412,3.004,3.004,127,3,162
E59265,1,42,115,13,1,1,1,0,0,3,177,2024-08-09 23:17:06.514,2024-08-09 23:17:08.225,2024-08-09 23:17:06.514,1.711,1.711,123,3,177
E59266,1,437,35,0,0,0,8,0,0,8,489,2024-08-09 15:54:13.814,2024-08-09 15:58:56.116,2024-08-09 15:54:13.814,282.302,282.302,481,2,489
E59267,1,12,45,15,0,0,0,0,0,3,76,2024-05-04 07:21:35.920,2024-05-04 07:26:01.415,2024-05-04 07:21:35.920,265.495,265.495,57,2,76
E59268,1,27,42,0,0,0,0,0,0,0,70,2024-05-16 14:23:13.718,2024-05-16 14:23:14.048,2024-05-16 14:23:13.718,0.33,0.33,67,2,70
E59269,1,54,86,0,1,0,4,0,0,3,149,2024-05-16 07:15:16.139,2024-05-16 07:15:17.812,2024-05-16 07:15:16.139,1.673,1.673,118,3,149
E59270,1,0,21,0,0,0,0,0,0,0,22,2024-05-21 02:37:10.594,2024-05-21 02:37:10.610,2024-05-21 02:37:10.594,0.016,0.016,22,2,22
E59271,1,681,46,24,0,0,4,0,0,1,757,2024-08-12 16:53:23.367,2024-08-12 16:58:05.736,2024-08-12 16:53:23.367,282.369,282.369,612,2,757
E59272,1,0,15,0,0,1,0,0,0,0,17,2024-05-16 13:56:42.844,2024-05-16 13:56:42.871,2024-05-16 13:56:42.844,0.027,0.027,16,2,17
E59273,1,44,98,1,1,0,14,0,0,62,221,2024-08-23 22:31:04.050,2024-08-23 22:35:07.747,2024-08-23 22:31:04.050,243.697,243.697,121,3,221
E59274,1,68,224,0,7,6,0,0,0,0,306,2024-08-21 21:56:20.715,2024-08-21 21:56:21.818,2024-08-21 21:56:20.715,1.103,1.103,99,9,306
E59275,1,62,224,0,7,8,0,0,0,0,302,2024-08-23 21:11:33.751,2024-08-23 21:11:34.301,2024-08-23 21:11:33.751,0.55,0.55,94,9,302
E59276,1,8,0,0,2,0,0,0,0,0,11,2024-08-13 13:47:46.132,2024-08-13 13:47:50.782,2024-08-13 13:47:46.132,4.65,4.65,11,2,11
E59277,1,23,62,1,0,0,0,0,0,3,90,2024-05-04 09:12:23.798,2024-05-04 09:12:24.918,2024-05-04 09:12:23.798,1.12,1.12,88,1,90
E59278,1,0,11,0,0,1,1,0,0,2,16,2024-05-21 05:37:18.452,2024-05-21 05:37:18.577,2024-05-21 05:37:18.452,0.125,0.125,13,2,16
E59279,1,55,146,2,5,5,0,0,0,0,214,2024-08-25 01:08:49.149,2024-08-25 01:08:51.414,2024-08-25 01:08:49.149,2.265,2.265,107,3,214
E59280,1,360,3265,0,207,183,5,0,0,11,4032,2024-08-14 09:37:23.012,2024-08-14 09:42:25.057,2024-08-14 09:37:23.012,302.045,302.045,367,11,4032
E59281,1,0,11,0,0,1,0,0,0,0,13,2024-05-18 15:52:52.585,2024-05-18 15:52:52.674,2024-05-18 15:52:52.585,0.089,0.089,12,2,13
E59282,1,4,52,0,1,2,0,0,0,0,60,2024-05-20 00:19:43.829,2024-05-20 00:19:44.276,2024-05-20 00:19:43.829,0.447,0.447,41,2,60
E59283,1,176,94,6,0,0,4,0,0,8,289,2024-08-09 03:11:00.119,2024-08-09 03:11:05.485,2024-08-09 03:11:00.119,5.366,5.366,245,2,289
E59284,1,29,42,0,0,0,0,0,0,0,72,2024-05-21 20:40:31.291,2024-05-21 20:40:31.653,2024-05-21 20:40:31.291,0.362,0.362,69,2,72
E59285,1,430,35,0,0,0,10,0,0,10,486,2024-08-25 22:54:51.895,2024-08-25 22:59:23.083,2024-08-25 22:54:51.895,271.188,271.188,476,2,486
E59286,1,445,35,0,0,0,10,0,0,10,501,2024-08-20 02:25:03.363,2024-08-20 02:30:01.060,2024-08-20 02:25:03.363,297.697,297.697,491,2,501
E59287,1,1556,6251,0,328,288,0,0,0,0,8424,2024-08-28 10:35:12.930,2024-08-28 10:37:04.215,2024-08-28 10:35:12.930,111.285,111.285,1075,326,8424
E59288,1,71,59,0,1,1,0,0,0,0,133,2024-08-26 00:34:11.272,2024-08-26 00:37:53.757,2024-08-26 00:34:11.272,222.485,222.485,88,3,133
E59289,1,3391,97,1821,1,0,4,0,0,8,5323,2024-08-28 09:47:19.763,2024-08-28 09:52:33.970,2024-08-28 09:47:19.763,314.207,314.207,1939,3,5323
E59290,1,49,101,0,3,3,0,0,0,0,157,2024-08-20 18:43:36.693,2024-08-20 18:43:38.219,2024-08-20 18:43:36.693,1.526,1.526,124,5,157
E59291,1,4042,108,3,1,2,118,2,0,25,4302,2024-08-09 14:57:12.435,2024-08-09 14:57:21.832,2024-08-09 14:57:12.435,9.397,9.397,2357,3,4302
E59292,1,0,0,0,5,1,0,0,0,0,7,2024-08-20 09:58:52.897,2024-08-20 09:59:00.309,2024-08-20 09:58:52.897,7.412,7.412,3,4,7
E59293,1,112,247,6,3,1,0,0,0,0,370,2024-08-27 18:48:01.826,2024-08-27 18:48:07.384,2024-08-27 18:48:01.826,5.558,5.558,171,3,370
E59294,1,0,13,0,0,1,0,0,0,0,15,2024-05-18 20:47:18.690,2024-05-18 20:47:18.707,2024-05-18 20:47:18.690,0.017,0.017,14,2,15
E59295,1,1,50,0,1,2,0,0,0,0,55,2024-05-06 05:57:38.556,2024-05-06 05:57:38.712,2024-05-06 05:57:38.556,0.156,0.156,52,3,55
E59296,1,18,42,10,0,0,2,0,0,1,74,2024-05-04 15:54:16.366,2024-05-04 15:58:48.361,2024-05-04 15:54:16.366,271.995,271.995,63,1,74
E59297,1,210,207,5,1,2,227,0,2,10,665,2024-05-17 06:35:56.160,2024-05-17 06:35:59.367,2024-05-17 06:35:56.160,3.207,3.207,426,3,665
E59298,1,5,41,0,1,2,0,0,0,0,50,2024-05-21 08:24:52.484,2024-05-21 08:24:53.391,2024-05-21 08:24:52.484,0.907,0.907,47,3,50
E59299,1,50,61,0,0,0,0,0,0,0,112,2024-05-04 08:58:57.465,2024-05-04 08:58:58.708,2024-05-04 08:58:57.465,1.243,1.243,108,2,112
E59300,1,69,224,0,7,8,0,0,0,0,309,2024-08-25 18:45:52.424,2024-08-25 18:45:53.370,2024-08-25 18:45:52.424,0.946,0.946,100,8,309
E59301,1,0,0,0,96,51,0,0,0,0,148,2024-08-25 19:20:59.249,2024-08-25 19:21:13.257,2024-08-25 19:20:59.249,14.008,14.008,4,5,148
E59302,1,69,104,3,2,2,5,0,2,11,199,2024-08-20 20:35:43.468,2024-08-20 20:40:07.814,2024-08-20 20:35:43.468,264.346,264.346,159,4,199
E59303,1,0,0,2,36,0,0,0,0,4,43,2024-08-13 01:14:11.734,2024-08-13 01:14:51.323,2024-08-13 01:14:11.734,39.589,39.589,11,5,43
E59304,1,14,33,0,0,1,0,0,0,0,49,2024-08-26 06:38:08.744,2024-08-26 06:38:09.095,2024-08-26 06:38:08.744,0.351,0.351,46,2,49
E59305,1,38,62,0,0,1,23,0,2,15,142,2024-08-13 15:31:13.183,2024-08-13 15:31:15.412,2024-08-13 15:31:13.183,2.229,2.229,124,2,142
E59306,1,7,28,0,0,0,0,0,0,0,36,2024-05-21 10:06:28.317,2024-05-21 10:06:29.336,2024-05-21 10:06:28.317,1.019,1.019,36,2,36
E59307,1,26,43,0,0,0,0,0,0,0,70,2024-05-05 17:54:40.791,2024-05-05 17:54:41.158,2024-05-05 17:54:40.791,0.367,0.367,67,1,70
E59308,1,66,59,0,1,1,0,0,0,0,128,2024-08-24 01:19:39.793,2024-08-24 01:22:49.327,2024-08-24 01:19:39.793,189.534,189.534,85,3,128
E59309,1,245,2009,3,119,66,23,0,0,24,2490,2024-08-21 01:48:39.682,2024-08-21 01:52:46.092,2024-08-21 01:48:39.682,246.41,246.41,241,7,2490
E59310,1,4,49,0,1,2,0,0,0,0,57,2024-05-20 18:01:10.440,2024-05-20 18:01:11.606,2024-05-20 18:01:10.440,1.166,1.166,54,3,57
E59311,1,1,48,0,1,0,0,0,0,0,51,2024-05-07 02:10:07.326,2024-05-07 02:10:07.922,2024-05-07 02:10:07.326,0.596,0.596,50,3,51
E59312,1,4,28,0,0,1,0,0,0,0,34,2024-05-21 05:52:08.794,2024-05-21 05:52:09.471,2024-05-21 05:52:08.794,0.677,0.677,33,2,34
E59313,1,29,98,3,1,2,115,0,1,0,250,2024-05-16 19:46:13.106,2024-05-16 19:46:14.375,2024-05-16 19:46:13.106,1.269,1.269,224,3,250
E59314,1,144,242,65,3,3,6,0,0,10,474,2024-08-20 05:43:47.818,2024-08-20 05:48:24.956,2024-08-20 05:43:47.818,277.138,277.138,299,5,474
E59315,1,104,70,0,0,0,0,0,0,0,175,2024-05-05 03:26:48.807,2024-05-05 03:26:55.218,2024-05-05 03:26:48.807,6.411,6.411,145,2,175
E59316,1,4,49,0,1,2,0,0,0,0,57,2024-08-22 22:04:24.681,2024-08-22 22:04:25.429,2024-08-22 22:04:24.681,0.748,0.748,54,3,57
E59317,1,0,26,0,0,0,0,0,0,0,27,2024-05-17 05:51:55.238,2024-05-17 05:51:55.251,2024-05-17 05:51:55.238,0.013,0.013,27,2,27
E59318,1,10,30,0,0,0,0,0,0,0,41,2024-05-04 18:21:41.247,2024-05-04 18:21:44.041,2024-05-04 18:21:41.247,2.794,2.794,41,2,41
E59319,1,29,58,5,0,1,3,0,0,7,104,2024-08-09 15:52:14.946,2024-08-09 15:52:15.341,2024-08-09 15:52:14.946,0.395,0.395,89,2,104
E59320,1,456,35,0,0,0,8,0,0,8,508,2024-08-20 23:32:05.803,2024-08-20 23:36:45.424,2024-08-20 23:32:05.803,279.621,279.621,500,2,508
E59321,1,2,20,0,0,1,0,0,0,0,24,2024-05-21 09:10:52.040,2024-05-21 09:10:52.361,2024-05-21 09:10:52.040,0.321,0.321,23,2,24
E59322,1,87,241,110,6,4,10,0,0,4,463,2024-08-14 21:12:54.173,2024-08-14 21:17:38.428,2024-08-14 21:12:54.173,284.255,284.255,206,6,463
E59323,1,481,35,0,0,0,10,0,0,10,537,2024-08-21 22:42:48.428,2024-08-21 22:47:26.656,2024-08-21 22:42:48.428,278.228,278.228,527,2,537
E59324,1,29,58,4,0,1,5,0,0,9,107,2024-08-26 01:08:20.589,2024-08-26 01:08:21.374,2024-08-26 01:08:20.589,0.785,0.785,91,2,107
E59325,1,52,114,0,1,1,1,0,0,1,171,2024-08-27 04:42:24.568,2024-08-27 04:42:25.128,2024-08-27 04:42:24.568,0.56,0.56,103,3,171
E59326,1,71,224,0,7,2,0,0,0,0,305,2024-08-23 00:47:05.336,2024-08-23 00:47:07.539,2024-08-23 00:47:05.336,2.203,2.203,101,9,305
E59327,1,96,139,4,1,2,114,0,0,7,364,2024-08-26 15:38:43.888,2024-08-26 15:38:46.084,2024-08-26 15:38:43.888,2.196,2.196,295,3,364
E59328,1,735,747,32,11,7,152,0,8,39,1732,2024-08-19 22:16:08.677,2024-08-19 22:17:16.038,2024-08-19 22:16:08.677,67.361,67.361,1060,10,1732
E59329,1,86,207,112,5,5,6,0,0,4,426,2024-08-09 12:46:54.727,2024-08-09 12:51:37.944,2024-08-09 12:46:54.727,283.217,283.217,202,6,426
E59330,1,20,69,1,0,0,6,0,0,9,106,2024-08-20 19:08:27.718,2024-08-20 19:08:31.794,2024-08-20 19:08:27.718,4.076,4.076,98,2,106
E59331,1,48,91,6,0,0,4,0,0,8,158,2024-05-04 23:46:27.938,2024-05-04 23:50:30.222,2024-05-04 23:46:27.938,242.284,242.284,145,2,158
E59332,1,4,33,0,1,2,0,0,0,0,41,2024-05-05 14:12:20.128,2024-05-05 14:12:20.593,2024-05-05 14:12:20.128,0.465,0.465,35,2,41
E59333,1,3,27,0,0,1,0,0,0,0,32,2024-05-20 18:57:22.106,2024-05-20 18:57:22.370,2024-05-20 18:57:22.106,0.264,0.264,31,2,32
E59334,1,5000,108,3,1,2,111,0,0,0,5226,2024-08-13 11:48:57.110,2024-08-13 11:49:10.129,2024-08-13 11:48:57.110,13.019,13.019,2832,3,5226
E59335,1,1317,112,0,1,0,0,0,0,2,1433,2024-05-20 08:13:05.602,2024-05-20 08:13:09.548,2024-05-20 08:13:05.602,3.946,3.946,1412,3,1433
E59336,1,473,35,0,0,0,10,0,0,10,529,2024-08-24 23:11:21.595,2024-08-24 23:15:58.774,2024-08-24 23:11:21.595,277.179,277.179,519,2,529
E59337,1,0,0,0,2,0,0,0,0,0,3,2024-08-22 13:21:31.622,2024-08-22 13:21:35.621,2024-08-22 13:21:31.622,3.999,3.999,3,2,3
E59338,1,23,42,0,0,0,0,0,0,0,66,2024-05-18 14:29:24.281,2024-05-18 14:29:25.118,2024-05-18 14:29:24.281,0.837,0.837,66,2,66
E59339,1,3,38,0,1,2,0,0,0,0,45,2024-05-17 22:48:50.911,2024-05-17 22:48:51.559,2024-05-17 22:48:50.911,0.648,0.648,33,3,45
E59340,1,57,167,3,3,2,1,0,0,7,241,2024-08-21 08:44:57.542,2024-08-21 08:44:59.061,2024-08-21 08:44:57.542,1.519,1.519,149,5,241
E59341,1,2492,97,1359,1,0,5,0,0,9,3964,2024-08-23 15:56:19.653,2024-08-23 16:01:29.377,2024-08-23 15:56:19.653,309.724,309.724,1481,3,3964
E59342,1,0,0,0,0,0,0,0,0,0,1,2024-08-09 02:46:35.193,2024-08-09 02:46:35.193,2024-08-09 02:46:35.193,0.0,0.0,1,1,1
E59343,1,0,0,0,165,84,0,0,0,0,250,2024-08-20 00:23:43.270,2024-08-20 00:24:19.925,2024-08-20 00:23:43.270,36.655,36.655,166,166,250
E59344,1,536,730,19,36,31,15,0,0,19,1387,2024-08-09 00:43:16.454,2024-08-09 00:47:30.564,2024-08-09 00:43:16.454,254.11,254.11,553,7,1387
E59345,1,18,106,0,1,2,21,0,0,6,155,2024-05-17 17:36:31.035,2024-05-17 17:36:33.239,2024-05-17 17:36:31.035,2.204,2.204,116,3,155
E59346,1,1,43,0,1,2,0,0,0,0,48,2024-05-05 13:00:07.964,2024-05-05 13:00:08.219,2024-05-05 13:00:07.964,0.255,0.255,34,3,48
E59347,1,8958,275,22,7,5,8,0,0,9,9285,2024-08-20 18:07:21.077,2024-08-20 18:08:05.256,2024-08-20 18:07:21.077,44.179,44.179,4233,6,9285
E59348,1,62,111,3,1,2,115,0,0,0,295,2024-08-20 12:42:48.505,2024-08-20 12:42:49.791,2024-08-20 12:42:48.505,1.286,1.286,259,3,295
E59349,1,27,45,0,0,0,1,0,0,0,74,2024-05-05 17:17:05.538,2024-05-05 17:17:06.408,2024-05-05 17:17:05.538,0.87,0.87,74,2,74
E59350,1,162,117,0,1,0,1,0,0,4,286,2024-08-28 10:36:49.939,2024-08-28 10:36:51.185,2024-08-28 10:36:49.939,1.246,1.246,180,3,286
E59351,1,74,108,3,1,2,110,0,0,0,299,2024-08-13 07:40:33.433,2024-08-13 07:40:35.650,2024-08-13 07:40:33.433,2.217,2.217,265,3,299
E59352,1,466,35,0,0,0,8,0,0,8,518,2024-08-27 12:59:22.652,2024-08-27 13:03:59.301,2024-08-27 12:59:22.652,276.649,276.649,510,2,518
E59353,1,49,91,6,0,0,4,0,0,8,159,2024-05-04 23:39:37.837,2024-05-04 23:43:40.595,2024-05-04 23:39:37.837,242.758,242.758,146,2,159
E59354,1,8,44,0,1,2,0,0,0,0,56,2024-08-28 14:44:04.602,2024-08-28 14:44:05.033,2024-08-28 14:44:04.602,0.431,0.431,53,3,56
E59355,1,618,46,23,0,0,4,0,0,1,693,2024-08-28 01:25:02.539,2024-08-28 01:29:42.865,2024-08-28 01:25:02.539,280.326,280.326,560,2,693
E59356,1,53,103,3,1,2,118,2,0,25,308,2024-05-04 08:17:15.334,2024-05-04 08:17:16.814,2024-05-04 08:17:15.334,1.48,1.48,251,3,308
E59357,1,7,39,0,0,1,0,0,0,0,48,2024-08-14 10:29:31.463,2024-08-14 10:29:32.470,2024-08-14 10:29:31.463,1.007,1.007,47,2,48
E59358,1,3,40,0,0,1,0,0,0,0,45,2024-05-07 02:25:15.304,2024-05-07 02:25:16.194,2024-05-07 02:25:15.304,0.89,0.89,44,2,45
E59359,1,5,30,0,0,1,0,0,0,0,37,2024-05-17 20:07:00.480,2024-05-17 20:07:01.042,2024-05-17 20:07:00.480,0.562,0.562,36,2,37
E59360,1,3,28,0,1,2,0,0,0,0,35,2024-08-23 11:43:28.659,2024-08-23 11:43:29.044,2024-08-23 11:43:28.659,0.385,0.385,28,3,35
E59361,1,0,15,0,0,1,0,0,0,0,17,2024-05-20 10:41:24.704,2024-05-20 10:41:24.807,2024-05-20 10:41:24.704,0.103,0.103,16,2,17
E59362,1,0,11,0,0,1,0,0,0,0,13,2024-05-21 12:59:07.365,2024-05-21 12:59:07.428,2024-05-21 12:59:07.365,0.063,0.063,12,2,13
E59363,1,15,34,0,0,0,0,0,0,0,50,2024-05-06 13:39:34.510,2024-05-06 13:39:35.160,2024-05-06 13:39:34.510,0.65,0.65,50,2,50
E59364,1,0,9,0,0,1,0,0,0,0,11,2024-08-13 14:31:00.872,2024-08-13 14:31:00.881,2024-08-13 14:31:00.872,0.009,0.009,10,1,11
E59365,1,54,96,3,1,2,111,0,0,0,268,2024-08-14 17:10:21.422,2024-08-14 17:10:22.748,2024-08-14 17:10:21.422,1.326,1.326,245,3,268
E59366,1,152,729,0,26,27,29,0,6,37,1007,2024-08-20 20:35:42.502,2024-08-20 20:35:44.179,2024-08-20 20:35:42.502,1.677,1.677,134,28,1007
E59367,1,9,31,0,0,1,0,0,0,0,42,2024-05-04 10:56:04.935,2024-05-04 10:56:05.813,2024-05-04 10:56:04.935,0.878,0.878,41,2,42
E59368,1,1,38,0,1,2,0,0,0,0,43,2024-05-04 14:06:59.640,2024-05-04 14:07:00.171,2024-05-04 14:06:59.640,0.531,0.531,40,3,43
E59369,1,5241,108,3,1,2,118,2,0,25,5501,2024-08-23 17:35:20.922,2024-08-23 17:35:38.755,2024-08-23 17:35:20.922,17.833,17.833,2958,3,5501
E59370,1,72,136,9,1,1,7,0,0,21,248,2024-08-24 12:21:43.950,2024-08-24 12:21:47.192,2024-08-24 12:21:43.950,3.242,3.242,214,3,248
E59371,1,5,29,0,0,1,0,0,0,0,36,2024-05-17 02:20:40.894,2024-05-17 02:20:41.500,2024-05-17 02:20:40.894,0.606,0.606,35,2,36
E59372,1,0,9,0,0,1,0,0,0,0,11,2024-08-15 06:54:24.367,2024-08-15 06:54:24.377,2024-08-15 06:54:24.367,0.01,0.01,10,2,11
E59373,1,767,46,24,0,0,1,0,0,0,839,2024-08-24 15:31:52.464,2024-08-24 15:36:30.005,2024-08-24 15:31:52.464,277.541,277.541,685,2,839
E59374,1,29,84,0,3,3,0,0,0,0,120,2024-08-12 19:24:44.690,2024-08-12 19:24:45.335,2024-08-12 19:24:44.690,0.645,0.645,93,5,120
E59375,1,0,11,0,0,1,1,0,0,2,16,2024-05-06 07:37:50.753,2024-05-06 07:37:51.351,2024-05-06 07:37:50.753,0.598,0.598,13,2,16
E59376,1,0,9,0,0,1,0,0,0,0,11,2024-08-15 05:10:22.562,2024-08-15 05:10:22.579,2024-08-15 05:10:22.562,0.017,0.017,10,2,11
E59377,1,1,38,0,1,2,0,0,0,0,43,2024-05-16 14:37:00.196,2024-05-16 14:37:00.775,2024-05-16 14:37:00.196,0.579,0.579,36,3,43
E59378,1,0,10,0,0,1,0,0,0,0,12,2024-05-21 21:27:14.496,2024-05-21 21:27:14.522,2024-05-21 21:27:14.496,0.026,0.026,11,2,12
E59379,1,208,355,9,4,5,343,1,0,5,931,2024-08-23 04:25:17.106,2024-08-23 04:25:24.385,2024-08-23 04:25:17.106,7.279,7.279,406,4,931
E59380,1,36,80,0,1,1,0,0,0,0,119,2024-05-07 08:06:06.891,2024-05-07 08:10:07.065,2024-05-07 08:06:06.891,240.174,240.174,116,3,119
E59381,1,63,34,0,0,0,3,0,0,0,101,2024-05-19 04:00:27.658,2024-05-19 04:00:28.672,2024-05-19 04:00:27.658,1.014,1.014,99,2,101
E59382,1,1,45,0,1,2,0,0,0,0,50,2024-05-21 12:10:38.087,2024-05-21 12:10:38.605,2024-05-21 12:10:38.087,0.518,0.518,32,3,50
E59383,1,621,46,25,0,0,4,0,0,1,698,2024-08-23 10:07:22.343,2024-08-23 10:12:18.304,2024-08-23 10:07:22.343,295.961,295.961,561,2,698
E59384,1,58,106,0,1,0,11,0,0,1,178,2024-05-18 06:52:18.793,2024-05-18 06:52:19.622,2024-05-18 06:52:18.793,0.829,0.829,173,3,178
E59385,1,548,1026,15,53,42,8,0,0,12,1705,2024-08-21 07:21:13.340,2024-08-21 07:24:43.401,2024-08-21 07:21:13.340,210.061,210.061,456,7,1705
E59386,1,0,15,0,0,1,0,0,0,0,17,2024-05-07 06:10:01.906,2024-05-07 06:10:01.936,2024-05-07 06:10:01.906,0.03,0.03,16,2,17
E59387,1,13,47,5,0,0,0,0,0,0,66,2024-05-04 08:10:19.969,2024-05-04 08:14:16.049,2024-05-04 08:10:19.969,236.08,236.08,61,1,66
E59388,1,17,49,0,0,0,0,0,0,0,67,2024-05-19 05:27:53.594,2024-05-19 05:27:54.273,2024-05-19 05:27:53.594,0.679,0.679,67,1,67
E59389,1,17,44,0,0,1,0,0,0,0,63,2024-08-25 13:53:02.931,2024-08-25 13:53:03.618,2024-08-25 13:53:02.931,0.687,0.687,60,2,63
E59390,1,10,39,0,0,1,0,0,0,0,51,2024-08-25 20:09:42.478,2024-08-25 20:09:44.672,2024-08-25 20:09:42.478,2.194,2.194,50,2,51
E59391,1,7,24,0,0,0,0,0,0,0,32,2024-08-09 07:30:30.770,2024-08-09 07:31:15.993,2024-08-09 07:30:30.770,45.223,45.223,32,2,32
E59392,1,67,102,3,1,2,0,0,0,0,176,2024-08-28 08:24:40.586,2024-08-28 08:24:42.880,2024-08-28 08:24:40.586,2.294,2.294,147,3,176
